"loan_id","loan_status","num_borrowers","gender_ratio","borrower_picture","desc_language","sector","activity","loan_amount","funded_amount","basket_amount","paid_amount","currency_exchange_loss_amount","disbursal_currency","posted_date","funded_date","paid_date","planned_expiration_date","delinquent","video","country_code","journal_entries","bulk_entries","partner_id","partner_status","num_lenders","partner_rating","due_diligence_type","partner_start_date","delinquency_rate","default_rate","total_amount_raised","partner_loans_posted","lender_country_code","lender_occupation","lender_loan_count","lender_inviter","lender_invitee_count","lender_member_since","lender_teams_count"
140143,"paid",1,1,0,"es","Food","Grocery Store",350,350,0,350,0,"PEN",3561.292199,3563.518611,3698.475336,10000,"FALSE","TRUE","PE",1,0,70,"active",12,3.5,"Full",2761.11338,9.33586931,0,4685225,6022,"CH","engineer",38,"FALSE",3,3325.912616,1
468401,"paid",1,1,0,"en","Agriculture","Pigs",375,375,0,375,0,"PHP",4632.381956,4633.187477,4822.431933,4662.381956,"FALSE","TRUE","PH",1,0,123,"active",10,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,NaN,"other",510,"FALSE",0,2760.807199,1
90824,"paid",1,0,0,"en","Agriculture","Farming",375,375,0,375,0,"KHR",3347.562581,3347.850764,3698.429155,10000,"FALSE","TRUE","KH",0,0,109,"closed",14,0,"Full",2970.673831,0,0,7122575,7834,"NL","other",90,"FALSE",1,2950.739213,1
461329,"paid",25,0.84,0,"fr","Retail","Shoe Sales",4700,4700,0,4700,0,"HTG",4611.833368,4612.515856,4794.628634,4641.833368,"FALSE","TRUE","HT",1,0,44,"active",50,2.5,"Full",2607.220637,0.39865714,0.276167985,5784275,2743,"US","other",8,"FALSE",0,4454.954352,0
338575,"paid",1,1,0,"es","Retail","Retail",200,200,0,200,0,"PEN",4283.680625,4287.081019,4488.430741,10000,"FALSE","TRUE","PE",0,0,72,"active",8,3.5,"Full",2792.684063,0,0.005931304,4219675,8595,NaN,NaN,NaN,"FALSE",NaN,NaN,0
231164,"paid",1,0,0,"en","Retail","Cosmetics Sales",250,250,0,249.41,0.59,"KES",3911.47228,3912.800984,4305.425336,10000,"FALSE","TRUE","KE",0,0,138,"active",10,4,"Full",3487.201435,4.836042887,0.081594622,1216750,3492,"BE","other",94105,"FALSE",16,2578.897002,0
120581,"paid",6,1,0,"en","Retail","Hardware",850,850,0,850,0,"UGX",3475.527824,3481.553553,3787.414954,10000,"FALSE","TRUE","UG",0,0,65,"active",32,3.5,"Full",2912.886875,0,0.038037428,4133375,4798,NaN,"student",12,"FALSE",0,3476.933507,0
268663,"defaulted",1,0,0,"en","Clothing","Clothing Sales",725,725,0,0,0,"SLL",4044.507049,4044.6886,NaN,10000,"TRUE","TRUE","SL",0,0,148,"active",27,2,"Full",3560.764155,4.477077347,5.991034641,1667500,2057,"DE","designer",729,"FALSE",1,3089.320845,0
321434,"defaulted",1,0,0,"fr","Services","Electrician",575,575,0,0,0,"XOF",4261.291748,4265.457963,NaN,10000,"TRUE","TRUE","BJ",1,0,104,"active",20,3,"Full",2951.100752,0.744604514,0.274096193,2542875,4540,"AU","other",1624,"FALSE",1,4255.076644,0
436013,"in_repayment",1,1,0,"es","Food","Food Production/Sales",700,700,0,388.02,0,"USD",4566.951412,4591.968171,NaN,4596.951412,"FALSE","TRUE","SV",0,0,81,"active",24,4,"Full",2909.277836,1.693584693,0.49738829,3687325,5387,"NL","other",3863,"FALSE",2,2645.542292,2
550172,"in_repayment",1,0,0,"en","Retail","Bookstore",600,600,0,0,0,"KES",4860.027789,4860.102361,NaN,4890.027789,"FALSE","TRUE","KE",1,0,133,"active",20,3,"Full",3436.482766,3.357199335,0.426269715,6195650,14242,"CA","teach",11,"FALSE",1,3267.095162,1
109530,"paid",1,1,0,"en","Agriculture","Poultry",575,575,0,575,0,"BAM",3426.687616,3426.971296,3644.405324,10000,"FALSE","TRUE","BA",1,0,101,"closed",23,0,"Full",2908.715069,0,0,441325,608,"CA","other",146,"FALSE",0,2680.094734,1
343746,"paid",3,1,0,"en","Food","Food Production/Sales",775,775,0,775,0,"VND",4302.736169,4305.470035,4702.54463,10000,"FALSE","TRUE","VN",1,0,121,"active",26,3,"Full",3240.104514,0,0,1331450,1034,"US","other",1645,"FALSE",0,4282.685243,0
547725,"in_repayment",1,0,0,"en","Retail","Jewelry",2400,2400,0,0,0,"USD",4853.39588,4881.96978,NaN,4883.39588,"FALSE","TRUE","IQ",0,0,166,"active",28,3.5,"Full",3924.826505,0.210600311,0.180812753,2825025,1206,"US","other",97,"FALSE",0,3119.195185,0
399600,"paid",1,1,0,"en","Clothing","Used Shoes",375,375,0,375,0,"KES",4449.895868,4455.819167,4738.406053,4479.895868,"FALSE","TRUE","KE",1,0,142,"active",14,3.5,"Full",3487.187558,3.588005956,0.790076976,2884725,5925,"US","engineer",200,"FALSE",1,2514.849838,0
2687,"paid",1,0,0,"en","Agriculture","Cattle",2000,2000,0,2000,0,"USD",2548.01081,2554.833079,2989.418738,10000,"FALSE","TRUE","BG",0,0,21,"closed",32,0,"Full",2491.014167,0,0,337600,258,"US","other",30,"FALSE",0,2554.249884,0
156197,"paid",1,1,0,"en","Food","Food Stall",175,175,0,175,0,"PHP",3622.333657,3623.621389,3757.382454,10000,"FALSE","TRUE","PH",0,0,128,"active",4,3,"Full",3335.209225,0.302681246,0,3162925,15572,"CN","other",2698,"FALSE",0,3408.365914,4
193863,"paid",1,1,0,"en","Agriculture","Livestock",550,550,0,550,0,"DOP",3759.680602,3759.851725,4183.463426,10000,"FALSE","TRUE","DO",1,0,44,"active",19,2.5,"Full",2607.220637,0.39865714,0.276167985,5784275,2743,NaN,NaN,NaN,"FALSE",NaN,NaN,0
48722,"paid",1,1,0,"en","Health","Pharmacy",875,875,0,875,0,"NGN",3067.590359,3067.741539,3362.815278,10000,"FALSE","TRUE","NG",2,0,20,"closed",28,0,"Full",2498.318692,0,0,4976700,8593,"US","other",4,"FALSE",1,3067.632951,0
29634,"paid",1,0,0,"ru","Retail","Mobile Phones",1200,1200,0,1200,0,"TJS",2917.743438,2918.022454,3333.600903,10000,"FALSE","TRUE","TJ",0,0,63,"active",45,4,"Full",2712.891551,0.129366744,0.015180022,4792050,5354,NaN,NaN,NaN,"FALSE",NaN,NaN,0
430429,"paid",1,1,0,"en","Agriculture","Farming",1125,1125,0,1125,0,"GEL",4528.590313,4528.928912,4732.63544,4558.590313,"FALSE","TRUE","GE",0,0,181,"active",44,4,"Full",4040.722315,0.039289645,0,2364500,2066,"US","other",71,"FALSE",0,3602.149097,0
207476,"paid",7,1,0,"es","Clothing","Clothing Sales",1700,1700,0,1700,0,"GTQ",3818.069479,3820.009282,4152.429317,10000,"FALSE","TRUE","GT",0,0,113,"active",16,3,"Full",3072.382025,1.92831345,1.992128947,2071950,1845,"US","other",12,"FALSE",1,2723.66765,0
164224,"paid",1,0,0,"en","Services","Auto Repair",1000,1000,0,1000,0,"USD",3643.361296,3648.86375,4032.492431,10000,"FALSE","TRUE","LB",0,0,77,"active",35,4,"Full",2811.468785,0.704582119,0.119851202,5321350,3977,"US","other",30,"FALSE",1,3000.764109,1
147453,"paid",1,1,0,"en","Agriculture","Pigs",75,75,0,75,0,"PHP",3586.555683,3586.622454,3698.42522,10000,"FALSE","TRUE","PH",1,0,123,"active",3,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"GB","consultant",128,"FALSE",0,2553.646771,0
456671,"paid",1,1,0,"en","Food","Restaurant",1850,1850,0,1850,0,"EUR",4595.743414,4605.459329,4735.418762,4625.743414,"FALSE","TRUE","XK",1,0,240,"pilot",6,3,"Full",4517.381979,0.188833682,0,404000,273,"US","director",252,"FALSE",1,3516.942708,3
150371,"paid",1,1,0,"en","Agriculture","Agriculture",1200,1200,0,1200,0,"USD",3599.270972,3599.877037,4336.403137,10000,"FALSE","TRUE","BO",1,0,140,"active",39,3.5,"Full",3475.125069,0.293068321,1.539756634,1302525,1203,NaN,"law",7,"FALSE",0,3286.024896,0
454520,"in_repayment",1,0,0,"en","Agriculture","Livestock",2500,2500,0,858,0,"USD",4592.229201,4592.778646,NaN,4622.229201,"FALSE","TRUE","AM",1,0,169,"active",50,4,"Full",3797.652813,0.214823071,0.408546799,2427650,1100,"GB","scientist",32,"FALSE",0,3099.810405,0
533879,"in_repayment",1,1,0,"en","Services","Tailoring",1425,1425,0,155.33,0,"JOD",4812.60419,4822.628912,NaN,4842.60419,"FALSE","TRUE","JO",0,0,185,"active",4,3.5,"Full",4106.916725,0.156629026,0.703653519,1858650,1706,"US","other",96,"FALSE",0,3655.917743,0
342740,"paid",5,0.6,0,"en","Agriculture","Animal Sales",1700,1700,0,1700,0,"RWF",4299.90978,4302.881933,4488.471412,10000,"FALSE","TRUE","RW",0,0,117,"active",5,3,"Full",3066.576505,20.47080055,0,2867000,2952,NaN,"other",348,"FALSE",0,4076.579861,0
139755,"paid",1,1,0,"en","Retail","General Store",275,275,0,275,0,"PHP",3555.375197,3558.011574,3787.491065,10000,"FALSE","TRUE","PH",1,0,126,"active",9,3,"Full",3247.415266,0,0,3061775,9303,"US","retire",54,"FALSE",0,3103.965417,1
412670,"paid",1,1,0,"en","Retail","Charcoal Sales",200,200,0,170.12,29.88,"SDG",4504.631979,4505.003981,4689.758542,4534.631979,"FALSE","TRUE","QS",0,0,107,"closed",7,0,"Full",2982.708461,0,0.013295896,1736250,5008,NaN,NaN,NaN,"FALSE",NaN,NaN,0
179400,"paid",1,0,0,"es","Agriculture","Cattle",925,925,0,925,0,"CRC",3706.98625,3711.769884,4397.4175,10000,"FALSE","TRUE","CR",2,0,150,"active",32,2.5,"Full",3568.923808,4.038570755,0,799650,995,"US","other",240,"FALSE",3,2635.862894,1
32628,"paid",5,1,0,"en","Construction","Quarrying",1900,1900,0,1900,0,"UGX",2945.197002,2947.886366,3385.36309,10000,"FALSE","TRUE","UG",0,0,65,"active",42,3.5,"Full",2912.886875,0,0.038037428,4133375,4798,"US","market",4,"FALSE",0,2932.994769,0
393210,"paid",1,1,0,"es","Clothing","Clothing Sales",675,675,0,675,0,"USD",4436.09728,4436.949352,4579.378275,4466.09728,"FALSE","TRUE","EC",0,0,137,"active",20,4,"Full",3466.833391,1.754973894,0.036413084,6075750,5231,NaN,"other",3,"FALSE",0,3963.883009,1
110278,"paid",1,1,0,"en","Retail","General Store",250,250,0,250,0,"PHP",3430.133148,3430.286736,3606.956597,10000,"FALSE","TRUE","PH",2,0,128,"active",6,3,"Full",3335.209225,0.302681246,0,3162925,15572,"US","retire",38,"FALSE",1,2927.937477,0
338512,"paid",1,1,0,"es","Retail","Cosmetics Sales",600,600,0,600,0,"USD",4283.284769,4290.925961,4671.39838,10000,"FALSE","TRUE","EC",1,0,159,"active",11,4,"Full",3679.73625,0.213838541,0.104330207,2654025,3350,"BR","other",91,"FALSE",0,3861.919502,1
359876,"paid",1,1,0,"en","Retail","Fuel/Firewood",2350,2350,0,2350,0,"MNT",4343.465324,4347.288194,4611.389988,10000,"FALSE","TRUE","MN",1,0,116,"active",50,5,"Full",3296.277859,0.096938366,0.152454689,7185200,5400,"DE","other",26,"FALSE",0,3787.553252,0
15699,"paid",1,1,0,"es","Food","Grocery Store",1200,1200,0,1200,0,"USD",2776.392407,2777.18478,3301.560903,10000,"FALSE","TRUE","HN",0,0,5,"closed",24,0,"Full",2237.75,0,0,399925,1136,"US","manage",26,"FALSE",0,2776.860602,0
38870,"paid",1,1,0,"vi","Retail","Retail",1200,1200,0,1200,0,"VND",2984.861204,2985.790891,3392.950694,10000,"FALSE","TRUE","VN",0,0,67,"paused",34,4,"Full",2732.133843,0,0,1591425,2206,"US","engineer",138,"FALSE",3,2540.203322,1
52445,"paid",1,1,0,"en","Construction","Construction Supplies",525,525,0,525,0,"PEN",3089.895984,3090.092025,3302.86,10000,"FALSE","TRUE","PE",1,0,70,"active",17,3.5,"Full",2761.11338,9.33586931,0,4685225,6022,"US","other",130,"FALSE",0,3069.527778,1
58165,"paid",1,1,0,"en","Agriculture","Poultry",500,500,0,500,0,"BAM",3128.659896,3128.774468,3362.914954,10000,"FALSE","TRUE","BA",1,0,101,"closed",17,0,"Full",2908.715069,0,0,441325,608,"IT","other",5,"FALSE",0,3128.685382,0
398413,"paid",1,0,0,"fr","Services","Services",175,175,0,175,0,"XOF",4441.611169,4441.817894,4784.509444,4471.611169,"FALSE","TRUE","SN",1,0,108,"active",1,2.5,"Full",2961.166782,4.35724589,0.31634384,2154775,3581,"NO","other",114,"FALSE",0,4022.929664,1
346790,"paid",1,0,0,"en","Agriculture","Cattle",1925,1925,0,1925,0,"AZN",4322.293009,4339.876076,4732.491227,10000,"FALSE","TRUE","AZ",0,0,56,"active",12,3,"Full",2684.302315,0.681182516,0,4050575,2975,"US","teach",227,"FALSE",0,2821.067882,0
365560,"paid",1,1,0,"es","Housing","Personal Housing Expenses",300,300,0,300,0,"PEN",4353.194502,4356.886181,4610.424792,10000,"FALSE","TRUE","PE",1,0,71,"active",8,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,"IN","engineer",175,"FALSE",0,3735.671667,0
119371,"paid",1,0,0,"en","Retail","Hardware",675,675,0,675,0,"GHS",3467.757002,3468.501597,3667.706597,10000,"FALSE","TRUE","GH",0,0,88,"active",17,NaN,"Basic",2867.586863,70.31581049,0,3895025,5623,"CA","business",31,"FALSE",0,3252.212083,0
198929,"paid",4,1,0,"fr","Clothing","Clothing",600,600,0,600,0,"XOF",3783.36809,3783.561944,3971.676921,10000,"FALSE","TRUE","ML",1,0,78,"active",6,2,"Full",2965.111181,0,0,3958225,4610,"AU","artist",10,"FALSE",0,3783.550463,0
370167,"paid",1,1,0,"en","Food","Food Stall",200,200,0,200,0,"SDG",4365.145903,4367.293819,4526.336921,10000,"FALSE","TRUE","QS",0,0,107,"closed",8,0,"Full",2982.708461,0,0.013295896,1736250,5008,"US","other",13974,"FALSE",1,2557.896852,1
168947,"paid",1,1,0,"es","Manufacturing","Manufacturing",900,900,0,900,0,"PEN",3668.264063,3668.425949,3787.428032,10000,"FALSE","TRUE","PE",2,0,70,"active",34,3.5,"Full",2761.11338,9.33586931,0,4685225,6022,"NZ","other",9,"FALSE",0,3642.226782,0
201652,"paid",1,1,0,"es","Agriculture","Agriculture",375,375,0,375,0,"PEN",3792.513912,3792.60044,4122.484236,10000,"FALSE","TRUE","PE",1,0,71,"active",14,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,"US","engineer",43,"FALSE",0,2920.656192,0
189008,"paid",1,0,0,"en","Services","Barber Shop",2800,2800,0,2800,0,"USD",3739.77088,3742.008194,4122.417431,10000,"FALSE","TRUE","IQ",0,0,149,"closed",50,0,"Full",3586.790972,0,0,287600,117,"US","teach",53,"FALSE",1,2875.18912,1
88585,"paid",1,0,0,"ru","Agriculture","Agriculture",450,450,0,450,0,"TJS",3331.937604,3334.04206,3570.433021,10000,"FALSE","TRUE","TJ",0,0,47,"closed",17,0,"Full",2621.946366,0,0,2086650,3200,"US","other",1,"FALSE",0,3332.770185,0
142219,"in_repayment",1,1,0,"fr","Food","Food Production/Sales",350,350,0,311.66,0.08,"XOF",3567.361354,3571.970752,NaN,10000,"TRUE","TRUE","TG",0,0,99,"paused",9,2,"Full",2902.305613,100,0,1269000,1744,"CA","other",118,"FALSE",3,3040.198854,0
102949,"paid",1,0,0,"en","Manufacturing","Furniture Making",350,350,0,350,0,"NGN",3397.562593,3397.654248,3636.562153,10000,"FALSE","TRUE","NG",0,0,20,"closed",11,0,"Full",2498.318692,0,0,4976700,8593,NaN,"other",78554,"FALSE",3,2712.593021,21
62015,"paid",1,1,0,"ru","Personal Use","Personal Purchases",600,600,0,600,0,"TJS",3166.055995,3166.224317,3392.870868,10000,"FALSE","TRUE","TJ",1,0,47,"closed",19,0,"Full",2621.946366,0,0,2086650,3200,"US","manage",130,"FALSE",0,2921.566516,0
67091,"paid",1,1,0,"es","Retail","Jewelry",525,525,0,525,0,"USD",3196.292095,3196.770914,3622.039537,10000,"FALSE","TRUE","NI",1,0,76,"closed",21,0,"Full",2860.154896,0,24.79576748,169875,408,"US","writer",1280,"FALSE",6,2938.29566,1
348765,"paid",1,0,0,"en","Food","Food",225,225,0,225,0,"KES",4324.458414,4339.248588,4641.408692,10000,"FALSE","TRUE","KE",2,0,142,"active",8,3.5,"Full",3487.187558,3.588005956,0.790076976,2884725,5925,NaN,NaN,NaN,"FALSE",NaN,NaN,0
118293,"paid",1,0,0,"en","Retail","Movie Tapes & DVDs",350,350,0,350,0,"GHS",3462.493113,3466.810417,3765.319398,10000,"FALSE","TRUE","GH",0,0,91,"active",14,1,"Full",2896.42713,3.387885149,0.284991303,2994875,7580,NaN,NaN,NaN,"FALSE",NaN,NaN,0
406476,"paid",1,0,0,"fr","Retail","Cosmetics Sales",1225,1225,0,1225,0,"XOF",4464.555602,4492.164988,4822.698079,4494.555602,"FALSE","TRUE","TG",3,0,111,"active",39,3.5,"Full",2989.125081,2.217472569,0.052794946,3516900,4704,NaN,"other",53,"FALSE",1,2927.575243,0
303221,"paid",1,1,0,"en","Food","Fish Selling",200,200,0,200,0,"SDG",4166.708368,4166.762176,4457.365579,10000,"FALSE","TRUE","QS",0,0,107,"closed",5,0,"Full",2982.708461,0,0.013295896,1736250,5008,"US","teach",44,"FALSE",0,2657.98588,0
470284,"in_repayment",1,0,0,"en","Agriculture","Agriculture",1550,1550,0,470,0,"USD",4638.722245,4668.724676,NaN,4668.722245,"FALSE","TRUE","AM",1,0,169,"active",27,4,"Full",3797.652813,0.214823071,0.408546799,2427650,1100,"US","student",506,"FALSE",2,2817.963472,3
413545,"paid",1,1,0,"en","Retail","Retail",375,375,0,375,0,"KES",4489.819572,4512.197419,4855.884178,4519.819572,"FALSE","TRUE","KE",1,0,164,"active",13,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,NaN,"other",6,"FALSE",2,4168.658727,0
195211,"paid",1,1,0,"es","Agriculture","Animal Sales",300,300,0,300,0,"PEN",3767.027813,3767.160995,3940.405197,10000,"FALSE","TRUE","PE",1,0,119,"active",10,3.5,"Full",3165.028148,0.357257971,0.016690613,7779500,10159,"US","other",12,"FALSE",0,2912.605833,0
26156,"paid",1,1,0,"es","Food","Grocery Store",1175,1175,0,1175,0,"PEN",2893.691042,2894.030579,3152.38559,10000,"FALSE","TRUE","PE",0,0,71,"active",36,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,NaN,"bank",1127,"FALSE",3,2803.871574,1
489767,"in_repayment",1,1,0,"en","Services","Beauty Salon",2600,2600,0,613.6,0,"ILS",4685.99309,4688.6725,NaN,4715.99309,"FALSE","TRUE","IL",0,0,175,"active",11,1.5,"Full",3994.520914,3.381411609,1.943964758,613750,195,"DE","other",3074,"FALSE",5,4278.361632,12
476287,"paid",1,0,0,"es","Food","Restaurant",400,400,0,400,0,"PEN",4659.97919,4663.740799,4763.621539,4689.97919,"FALSE","TRUE","PE",1,0,71,"active",15,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,"US","attorney",54,"FALSE",16,4479.685822,3
490877,"paid",1,1,0,"en","Retail","General Store",300,300,0,300,0,"PHP",4687.625023,4705.80213,4885.49794,4717.625023,"FALSE","TRUE","PH",0,0,145,"active",11,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,"US","teach",38,"FALSE",0,3410.688843,0
277097,"paid",1,0,0,"es","Agriculture","Farming",275,275,0,275,0,"NIO",4077.701447,4078.080231,4366.377998,10000,"FALSE","TRUE","NI",2,0,98,"active",7,2.5,"Full",2907.322963,2.364710043,0.096129279,4258200,7087,"AU","other",39,"FALSE",2,3118.29397,0
533188,"in_repayment",7,0.857142857,0,"en","Agriculture","Farming",3500,3500,0,0,0,"USD",4811.208368,4819.812975,NaN,4841.208368,"FALSE","TRUE","KE",0,0,282,"pilot",21,NaN,"Full",4772.000012,0,0,109000,30,"US","consultant",138,"FALSE",0,2821.750035,1
558470,"in_repayment",1,1,0,"es","Retail","Retail",625,625,0,0,0,"USD",4880.687731,4887.683356,NaN,4910.687731,"FALSE","TRUE","SV",0,0,81,"active",22,4,"Full",2909.277836,1.693584693,0.49738829,3687325,5387,"US","other",339,"FALSE",1,4344.134965,1
358692,"paid",1,0,0,"en","Agriculture","Farming",575,575,0,575,0,"PHP",4352.334606,4360.170694,4579.342373,10000,"FALSE","TRUE","PH",0,0,123,"active",6,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"AU","student",99,"FALSE",0,3994.389664,1
286518,"paid",1,1,0,"en","Retail","Fuel/Firewood",250,250,0,250,0,"KES",4106.763935,4107.299606,4457.473194,10000,"FALSE","TRUE","KE",1,0,164,"active",9,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,"US","professor",69,"FALSE",2,3341.841586,1
391940,"paid",1,1,0,"es","Clothing","Clothing Sales",1225,1225,0,1225,0,"PYG",4434.937535,4447.007014,4822.549896,4464.937535,"FALSE","TRUE","PY",0,0,58,"active",42,4.5,"Full",2699.787315,0,0,13784525,8728,NaN,"other",8,"FALSE",0,3675.187813,0
455970,"in_repayment",3,1,0,"es","Food","Grocery Store",2100,2100,0,1802.51,0,"HNL",4602.7639,4632.542106,NaN,4632.7639,"FALSE","TRUE","HN",1,0,118,"active",22,2.5,"Full",3107.277917,2.070481169,0.457282861,1830700,2789,"GB","student",259,"FALSE",5,2548.364306,1
205797,"paid",1,1,0,"fr","Retail","Retail",950,950,0,950,0,"XOF",3810.437535,3811.103808,4006.481609,10000,"FALSE","TRUE","SN",0,0,105,"active",30,2.5,"Full",2974.493171,0,0,4495400,2935,"CA","other",36,"FALSE",0,3810.930486,3
180408,"paid",1,0,0,"en","Retail","General Store",1000,1000,0,1000,0,"LRD",3710.826424,3714.577106,4032.580486,10000,"FALSE","TRUE","LR",0,0,141,"closed",24,0,"Full",3463.888947,0,11.4800147,952550,2459,"BE","other",56,"FALSE",0,2646.714028,1
379905,"paid",1,1,0,"es","Food","Restaurant",700,700,0,700,0,"USD",4396.833414,4398.715706,4518.367813,10000,"FALSE","TRUE","PE",1,0,119,"active",26,3.5,"Full",3165.028148,0.357257971,0.016690613,7779500,10159,"SE","other",200,"FALSE",1,3492.368322,1
550985,"in_repayment",5,0.8,0,"en","Food","Restaurant",3325,3325,0,0,0,"UGX",4869.295023,4872.220347,NaN,4899.295023,"FALSE","TRUE","UG",0,0,222,"active",49,3.5,"Full",4498.972269,0.73328036,0,389800,411,"US","consultant",45,"FALSE",0,2507.047188,3
30684,"paid",1,1,0,"en","Arts","Weaving",300,300,0,300,0,"USD",2931.750069,2931.838912,3107.32287,10000,"FALSE","TRUE","KH",1,0,61,"active",12,3,"Full",2705.176007,0.148736625,0.033858439,3374950,4838,"SE","other",34,"FALSE",0,2926.771505,0
18337,"paid",1,1,0,"en","Construction","Construction Supplies",1175,1175,0,1175,0,"USD",2816.062546,2816.207708,3074.376111,10000,"FALSE","TRUE","NG",2,0,20,"closed",45,0,"Full",2498.318692,0,0,4976700,8593,"US","teach",97,"FALSE",0,2766.566134,0
105623,"paid",1,0,0,"es","Services","Cobbler",1000,1000,0,1000,0,"PYG",3408.027859,3410.358241,3757.377269,10000,"FALSE","TRUE","PY",2,0,58,"active",37,4.5,"Full",2699.787315,0,0,13784525,8728,"US","other",101,"FALSE",0,2641.807813,0
425974,"in_repayment",1,0,0,"en","Education","Higher education costs",15000,15000,0,0,0,"KES",4520.159745,4523.801586,NaN,4550.159745,"FALSE","TRUE","KE",2,0,218,"pilot",50,NaN,"Full",4416.756968,2.128611075,0,173700,34,NaN,NaN,NaN,"FALSE",NaN,NaN,0
369245,"paid",1,1,0,"es","Services","Services",275,275,0,275,0,"PEN",4364.395938,4368.654525,4549.451551,10000,"FALSE","TRUE","PE",0,0,119,"active",11,3.5,"Full",3165.028148,0.357257971,0.016690613,7779500,10159,"US","other",187,"FALSE",0,3033.125289,0
171120,"paid",1,1,0,"es","Personal Use","Vehicle",500,500,0,500,0,"NIO",3675.923773,3675.981493,4001.487361,10000,"FALSE","TRUE","NI",0,0,98,"active",12,2.5,"Full",2907.322963,2.364710043,0.096129279,4258200,7087,"US","other",6938,"FALSE",25,3323.386065,41
89326,"paid",1,1,0,"es","Retail","Home Products Sales",750,750,0,750,0,"NIO",3348.090336,3348.917917,3545.404028,10000,"FALSE","TRUE","NI",1,0,98,"active",25,2.5,"Full",2907.322963,2.364710043,0.096129279,4258200,7087,"US","educat",489,"FALSE",1,2503.972245,0
5112,"paid",1,0,0,"en","Food","Food Production/Sales",1200,1200,0,1200,0,"USD",2665.929861,2672.826157,3113.377917,10000,"FALSE","TRUE","AZ",1,0,31,"closed",23,0,"Full",2534.277604,0,0,1149925,1447,"US","owner",852,"FALSE",1,2663.791169,1
413077,"expired",1,1,0,"en","Housing","Personal Housing Expenses",725,500,0,0,0,"JOD",4504.763924,NaN,NaN,4534.763924,"FALSE","TRUE","JO",0,0,174,"active",16,4,"Full",3988.743183,4.551301626,1.809326444,1363000,1463,"AU","other",163,"FALSE",0,4498.305787,9
188452,"paid",10,0.8,0,"en","Food","Food Production/Sales",2025,2025,0,2025,0,"DOP",3743.292049,3762.582882,3940.41581,10000,"FALSE","TRUE","DO",1,0,44,"active",1,2.5,"Full",2607.220637,0.39865714,0.276167985,5784275,2743,"CA","professor",30,"FALSE",4,2922.880475,0
310014,"paid",1,1,0,"en","Agriculture","Dairy",350,350,0,350,0,"KES",4191.673657,4191.8486,4550.358229,10000,"FALSE","TRUE","KE",0,0,156,"active",11,3.5,"Full",3667.847419,3.141491251,2.655624242,2039575,3803,"US","other",58,"FALSE",0,2657.252616,0
174782,"paid",1,0,0,"en","Construction","Construction Supplies",2000,2000,0,2000,0,"AZN",3712.333391,3736.517951,3985.406563,10000,"FALSE","TRUE","AZ",0,0,56,"active",10,3,"Full",2684.302315,0.681182516,0,4050575,2975,"CA","professor",14,"FALSE",0,2684.342292,1
346797,"paid",1,1,0,"en","Wholesale","Wholesale",400,400,0,400,0,"KES",4311.576435,4313.368368,4610.459792,10000,"FALSE","TRUE","KE",0,0,164,"active",15,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,"US","business",29,"FALSE",0,2806.87706,0
376006,"paid",1,1,0,"en","Retail","General Store",350,350,0,350,0,"PHP",4379.500313,4382.152593,4549.777905,10000,"FALSE","TRUE","PH",0,0,145,"active",10,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,"NO","other",64050,"FALSE",0,3693.969861,1
248475,"paid",1,1,0,"en","Agriculture","Livestock",350,350,0,350,0,"PHP",3972.639005,3972.716748,4100.337882,10000,"FALSE","TRUE","PH",1,0,123,"active",13,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,NaN,"other",4,"FALSE",0,3643.543646,0
485911,"expired",1,1,0,"es","Retail","Paper Sales",1075,125,0,0,0,"USD",4688.295903,NaN,NaN,4718.295903,"FALSE","TRUE","EC",0,0,147,"active",5,4,"Full",3583.902951,1.500425396,1.126770171,3096100,3303,"GT","other",260,"FALSE",2,3555.647894,1
313801,"paid",1,0,0,"es","Agriculture","Farming",575,575,0,575,0,"NIO",4207.687523,4215.253356,4570.338403,10000,"FALSE","TRUE","NI",0,0,74,"active",13,1.5,"Full",2838.160301,0.994930773,0.240636362,3249875,6782,"NL","other",656,"FALSE",0,3496.901539,1
8258,"paid",1,1,0,"en","Clothing","Clothing Sales",750,750,0,750,0,"USD",2708.800162,2710.197778,2998.419514,10000,"FALSE","TRUE","GH",0,0,19,"closed",16,0,"Full",2503.060938,0,0,502200,600,"US","business",16,"FALSE",0,2710.194653,0
